utterance_id,conversation_id,agent,message
0,408,human,hello
1,408,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,408,human,"good, and you?"
3,408,bot,😊 Cool! What do you want to talk about?
4,408,human,MacBook
5,408,bot,I don't know what to answer.
0,409,human,Как дела?
1,409,bot,I don't have this information.
2,409,human,How’s it going?
3,409,bot,I don't know what to answer.
4,409,human,What is capital of USA?
5,409,bot,I don't have this information.
6,409,human,capital of usa
7,409,bot,I don't have this information.
8,409,human,столица сша
9,409,bot,I don't understand you.
0,410,human,What are the common issues with General Electric gas turbines
1,410,bot,I don't understand you.
2,410,human,what is a gas turbine
3,410,bot,I don't know what to answer.
4,410,human,what information do you know ?
5,410,bot,I don't know what to answer.
0,411,human, i need life insurance
1,411,bot,I don't know what to answer.
2,411,human,hi
3,411,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,411,human,good
5,411,bot,😊 Sounds like a good mood! What do you wanna talk about?
6,411,human,what do you know
7,411,bot,I don't understand you.
8,411,human,help
9,411,bot,I don't have this information.
0,412,human,hey buddy
1,412,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,412,human,im good thanks how are you?
3,412,bot,😊 i'm happy for you! What do you wanna talk about?
4,412,human,um let's talk about coconuts
5,412,bot,I don't know what to answer.
0,413,human,hello
1,413,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,413,human,what can you do
3,413,bot,I don't know what to answer.
4,413,human,do you like sport
5,413,bot,I don't have this information.
6,413,human,ok
7,413,bot,I don't have this information.
8,413,human,how is the weather
9,413,bot,I don't have this information.
10,413,human,i am fine
11,413,bot,I don't know what to answer.
12,413,human,what do you know 
13,413,bot,I don't understand you.
14,413,human,sorry
15,413,bot,I don't know what to answer.
16,413,human,fuck you
17,413,bot,I don't have this information.
0,414,human,what is nlo
1,414,bot,I don't know what to answer.
2,414,human,what is nlp
3,414,bot,I don't know what to answer.
4,414,human,hi
5,414,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
6,414,human,i m good
7,414,bot,😊 i'm glad for you! What do you wanna talk about?
8,414,human,i love 
9,414,bot,I don't have this information.
10,414,human,i love u
11,414,bot,I don't have this information.
0,415,human,ciao
1,415,bot,I don't understand you.
2,415,human,hello
3,415,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,415,human,i'm matteo
5,415,bot,I don't know what to answer.
6,415,human,ok
7,415,bot,😊 i'm glad for you! What are we gonna talk about?
8,415,human,What is 4+4
9,415,bot,I don't know what to answer.
10,415,human,4+3?
11,415,bot,I don't have this information.
12,415,human,what is a dog?
13,415,bot,I don't understand you.
0,416,human,В чем смысл
1,416,bot,I don't have this information.
2,416,human,Как тебя зовут?
3,416,bot,I don't know what to answer.
4,416,human,Первый день лета?
5,416,bot,I don't understand you.
0,417,human,Привет
1,417,bot,I don't know what to answer.
2,417,human,Hello
3,417,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,417,human,I am okay
5,417,bot,😊 Cool! What would you want to talk about?
6,417,human,What is a sense of life?
7,417,bot,I don't understand you.
8,417,human,What can you tell?
9,417,bot,I don't have this information.
10,417,human,How are you
11,417,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
0,418,human,hi
1,418,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,418,human,good how are you
3,418,bot,😊 Sounds like a good mood! What do you want to talk about?
4,418,human,who build you
5,418,bot,I don't know what to answer.
6,418,human,can you tell me about the recent bitcoin price
7,418,bot,I don't understand you.
8,418,human,do you know what is a bitcoin
9,418,bot,I don't understand you.
10,418,human,what do you know?
11,418,bot,I don't have this information.
0,419,human,how do you do
1,419,bot,I don't have this information.
2,419,human,how are you?
3,419,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
4,419,human,i like you
5,419,bot,I don't have this information.
0,420,human,Hey cutie
1,420,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,420,human,"Fine, what are you doing ?"
3,420,bot,😊 i'm glad for you! What do you wanna talk about?
4,420,human,what can you talk about ?
5,420,bot,I don't understand you.
6,420,human,what are your boundaries ?
7,420,bot,I don't have this information.
8,420,human,okay sorry
9,420,bot,I don't have this information.
10,420,human,how do you look ?
11,420,bot,I don't have this information.
0,421,human,hello
1,421,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,421,human,i am fine thank you
3,421,bot,😊 i'm glad for you! What do you want to talk about?
4,421,human,what can you do
5,421,bot,I don't understand you.
6,421,human,lmao
7,421,bot,I don't understand you.
8,421,human,i want to talk about life
9,421,bot,I don't have this information.
10,421,human,what can you talk about
11,421,bot,I don't understand you.
0,422,human,Hi
1,422,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,422,human,k
3,422,bot,I don't have this information.
4,422,human,Ok
5,422,bot,😊 Cool! What are we gonna talk about?
6,422,human,Idk
7,422,bot,I don't understand you.
8,422,human,i do not
9,422,bot,I don't understand you.
10,422,human,i do not care
11,422,bot,I don't have this information.
12,422,human,what information do you have?
13,422,bot,I don't know what to answer.
14,422,human,How are you&
15,422,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
0,423,human,Hey
1,423,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,423,human,Who led Egypt on wars
3,423,bot,I don't have this information.
4,423,human,Who is the most popular person in Turkey
5,423,bot,I don't understand you.
6,423,human,What can you do?
7,423,bot,I don't have this information.
8,423,human,who am i
9,423,bot,I don't have this information.
10,423,human,how are you
11,423,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
12,423,human,5+5
13,423,bot,I don't have this information.
14,423,human,what can you do
15,423,bot,I don't know what to answer.
0,424,human,how are you
1,424,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
2,424,human,what is the capital of tamilnadu
3,424,bot,I don't have this information.
4,424,human,what do you know
5,424,bot,I don't understand you.
6,424,human,how can you help 
7,424,bot,I don't know what to answer.
0,425,human,Hi there
1,425,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,425,human,I'm Rob
3,425,bot,I don't understand you.
4,425,human,My name is Rob
5,425,bot,I don't understand you.
6,425,human,ok
7,425,bot,I don't know what to answer.
0,426,human,hello
1,426,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,426,human,good good how about yourself
3,426,bot,😊 Cool! What do you want to talk about?
4,426,human,"Well, I am feeling pretty overwhelmed by this pandemic"
5,426,bot,I don't have this information.
6,426,human,?
7,426,bot,I don't understand you.
0,427,human,hello
1,427,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,427,human,"Not too welll, today was pretty rough"
3,427,bot,I don't know what to answer.
4,427,human,"Not too well, today was pretty rough"
5,427,bot,🙁 i'm sorry to hear that. Give me a chance to cheer you up. What's on your mind?
6,427,human,"Well, because of this pandemic, I have been isolated from the world for like 10 months"
7,427,bot,I don't understand you.
8,427,human,the fudge?
9,427,bot,I don't know what to answer.
10,427,human,It gets pretty lonely sometimes
11,427,bot,I don't understand you.
12,427,human,"Not too well, today was pretty rough"
13,427,bot,I don't understand you.
14,427,human,how are you doing today?
15,427,bot,I don't know what to answer.
16,427,human,yeah cause you're a machine
17,427,bot,I don't know what to answer.
0,428,human,hello
1,428,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,428,human,not too well
3,428,bot,🙁 i'm sorry to hear that. Let me try to cheer you up. What do you want to talk about?
4,428,human,cars
5,428,bot,I don't understand you.
6,428,human,lets talk about life
7,428,bot,I don't know what to answer.
8,428,human,sam
9,428,bot,I don't have this information.
10,428,human,same
11,428,bot,I don't have this information.
12,428,human,my name is lemon
13,428,bot,I don't have this information.
14,428,human,what your nam
15,428,bot,I don't know what to answer.
16,428,human,whats your name
17,428,bot,"I'm DEEPY, Are you Sam?"
18,428,human,nah
19,428,bot,🙁 Right.
20,428,human,interesitng
21,428,bot,I don't understand you.
22,428,human,interesting
23,428,bot,I don't understand you.
0,429,human,hello
1,429,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,429,human,good how about you?
3,429,bot,😊 i'm glad for you! What would you want to talk about?
4,429,human,What is life?
5,429,bot,I don't have this information.
6,429,human,how old are you?
7,429,bot,I don't have this information.
0,430,human,Hello
1,430,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,430,human,Im fine
3,430,bot,😊 Cool! What's on your mind?
4,430,human,I have diarrhea 
5,430,bot,I don't have this information.
0,431,human,hi
1,431,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,431,human,g
3,431,bot,I don't understand you.
4,431,human,goo
5,431,bot,I don't understand you.
6,431,human,good
7,431,bot,I don't understand you.
0,432,human,what is blue?
1,432,bot,I don't have this information.
2,432,human,How do i deal with anger?
3,432,bot,I don't understand you.
4,432,human,what do you know?
5,432,bot,I don't have this information.
6,432,human,what information do you have?
7,432,bot,I don't know what to answer.
0,433,human,Привет
1,433,bot,I don't have this information.
2,433,human,Hi there
3,433,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
4,433,human,can you tell me what is the weather outside?
5,433,bot,I don't understand you.
6,433,human,why?
7,433,bot,I don't understand you.
8,433,human,so what?
9,433,bot,I don't know what to answer.
10,433,human,what's your name?
11,433,bot,"I'm DEEPY, Are you Sam?"
12,433,human,"Yeah, I'm uncle Sam"
13,433,bot,I don't know what to answer.
14,433,human,"okay, fuck it"
15,433,bot,I don't have this information.
0,434,human,rus
1,434,bot,I don't have this information.
2,434,human,ru
3,434,bot,I don't know what to answer.
4,434,human,i do not speak English
5,434,bot,I don't understand you.
0,435,human,I had a dream about a talking slice of cheese.
1,435,bot,I don't understand you.
2,435,human,Why?
3,435,bot,I don't understand you.
4,435,human,what?
5,435,bot,I don't have this information.
6,435,human,Wow
7,435,bot,I don't understand you.
8,435,human,You suck
9,435,bot,I don't have this information.
10,435,human,I just told you
11,435,bot,I don't know what to answer.
0,436,human,Hi
1,436,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,436,human,"I'm fine, how are you?"
3,436,bot,😊 i'm glad for you! What do you wanna talk about?
4,436,human,lunar assistant Deepy
5,436,bot,I don't know what to answer.
6,436,human,tom cruise
7,436,bot,I don't have this information.
0,437,human,hello
1,437,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,437,human,what can you do
3,437,bot,I don't understand you.
4,437,human,i am fine
5,437,bot,😊 i'm happy for you! What are we gonna talk about?
6,437,human,anything you like
7,437,bot,I don't understand you.
0,438,human,hi
1,438,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,438,human,I am good
3,438,bot,😊 i'm glad for you! What are we gonna talk about?
4,438,human,nothing
5,438,bot,I don't have this information.
6,438,human,what is google
7,438,bot,I don't have this information.
8,438,human,how old are you?
9,438,bot,I don't have this information.
10,438,human,hi
11,438,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
12,438,human,i am fine
13,438,bot,😊 i'm happy for you! What do you want to talk about?
14,438,human,schools
15,438,bot,I don't know what to answer.
16,438,human,really?
17,438,bot,I don't understand you.
0,439,human,hi
1,439,bot,"Hello, I'm a lunar assistant Deepy! How are you?"
2,439,human,"fine, thanks. What daoes lunar means?"
3,439,bot,😊 Cool! What do you wanna talk about?
4,439,human,What daoes lunar means?
5,439,bot,I don't have this information.
6,439,human,where you from
7,439,bot,I don't know what to answer.
8,439,human,where you from?
9,439,bot,I don't have this information.
10,439,human,do you know anything?
11,439,bot,I don't have this information.
12,439,human,what you can do?
13,439,bot,I don't know what to answer.
14,439,human,hwo are you?
15,439,bot,I don't understand you.
16,439,human,How are you?
17,439,bot,"I'm fine, but pity that satellite repair works are low priority for the company."
18,439,human,"what is ""pity""?"
19,439,bot,I don't understand you.
20,439,human,How many fingers on hand?
21,439,bot,I don't understand you.
0,440,human,where will be the olympics games in 2024 ?
